Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,contrast,scope,lib
prerank,Regulation Of Telomere Capping (GO:1904353),-0.4613377529038646,-1.2494074098719314,0.1788079470198675,0.9087732931116632,1.0,5/20,6.07%,AURKB;PKIB;MAPKAPK5;MAPK15;USP7,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Negative Regulation Of Growth (GO:0045926),0.339372197794528,1.249352616250646,0.0830618892508143,0.6568039732263826,1.0,16/108,8.64%,HSPA1B;ALOX15B;HSPA1A;HYAL2;MT1A;PPP2CA;TP53TG5;DDX3X;BCL6;MT1M;MT1X;MT1F;ST7L;HYAL1;SMAD4;BTG1,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Nuclear Body Organization (GO:0030575),0.5492693390761983,1.2492805832719245,0.2007504690431519,0.6562474240380918,1.0,5/11,16.92%,DYRK3;PML;USPL1;SERBP1;SRPK2,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Cristae Formation (GO:0042407),0.5558044775795715,1.2490588310907371,0.1901140684410646,0.6561418262931888,1.0,4/11,10.87%,SLC25A46;CHCHD3;DNAJC11;APOOL,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Ventricular Cardiac Muscle Tissue Morphogenesis (GO:0055010),0.4383773235087799,1.2483981240393809,0.147329650092081,0.6574417845790841,1.0,11/27,16.58%,BMPR1A;LRP2;RBPJ;TGFBR3;TNNT2;SMAD4;ENG;ZFPM2;DLL4;TGFB2;RYR2,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Negative Regulation Of Inflammatory Response (GO:0050728),0.3428211557553815,1.2476580290850912,0.0993265993265993,0.6589223028834676,1.0,13/93,7.64%,PLCG1;SELENOS;TNFAIP3;SIGLEC10;FXR1;FGR;FYN;FPR2;MAPK14;IL10RA;STAT3;CDH5;GPER1,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Cellular Response To Forskolin (GO:1904322),0.5660130064146547,1.247342187267541,0.2114285714285714,0.658370081556729,1.0,4/10,26.08%,ADCY2;ADCY3;CREB1;AHR,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Response To Forskolin (GO:1904321),0.5660130064146547,1.247342187267541,0.2114285714285714,0.658370081556729,1.0,4/10,26.08%,ADCY2;ADCY3;CREB1;AHR,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Stabilization Of Membrane Potential (GO:0030322),-0.5089119112793641,-1.2472563848290017,0.2008281573498964,0.9150488935790144,1.0,2/13,10.32%,KCNK13;KCNK17,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Synaptic Vesicle Endocytosis (GO:0048488),0.4116078370418091,1.2468880505768016,0.1574074074074074,0.6590539939106164,1.0,4/37,1.03%,CANX;PICALM;FCHO2;AP2B1,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Monoamine Transport (GO:0015844),-0.6751465147229051,-1.2467286908687554,0.2288659793814433,0.912595030605682,1.0,2/5,24.94%,SLC29A3;SLC22A3,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Catecholamine Transport (GO:0051937),-0.6751465147229051,-1.2467286908687554,0.2288659793814433,0.912595030605682,1.0,2/5,24.94%,SLC29A3;SLC22A3,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Ribonucleoprotein Complex Biogenesis (GO:0022613),0.3561590430028174,1.2463028781213108,0.1160714285714285,0.6600911618754103,1.0,17/83,13.30%,KRR1;MALSU1;WDR43;DNTTIP2;CINP;WDR3;LTV1;NOP58;NOP14;EMG1;WDR12;XPO1;HEATR1;IGF2BP3;UTP6;WDR75;NOL7,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Negative Regulation Of Cell Projection Organization (GO:0031345),-0.3817465057315169,-1.246240582567494,0.125,0.9122967148666224,1.0,19/47,20.68%,GORASP1;TNR;DPYSL5;DPYSL3;STX1B;GAK;PTPRS;SPOCK1;RTN4R;ITM2C;APOE;PRNP;EPHA4;EFNB2;ZNF365;TSKU;RTN4RL2;YWHAH;PTPRO,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Positive Regulation Of Phagocytosis (GO:0050766),0.3842396043395167,1.2461289130094677,0.1362007168458781,0.6598461937563572,1.0,15/52,18.70%,UXT;RAB31;FPR2;CCL2;FCER1G;IFNG;LYAR;RAB27A;CD47;IL1B;PTPRC;FCGR2B;CALR;ANO6;APLP2,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Protein Stabilization (GO:0050821),0.3188014099325731,1.2461281952345278,0.0743801652892562,0.659053301407718,1.0,37/178,13.94%,HSPA1B;VBP1;ATP1B3;RPAP3;HSPA1A;EFNA1;MDM4;BAG3;LAMP2;UXT;PTEN;ZNF207;PDCD10;HSP90AA1;ZSWIM7;NAA15;AAK1;STK3;PPIB;GET1;PLPP3;PIH1D1;CCNH;PFDN6;HSPD1;PFDN5;HSP90AB1;CCT2;NAA16;PEX19;MCM8;TCP1;TNIP2;MORC3;PFDN1;USP33;BAG2,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Nuclear mRNA Surveillance (GO:0071028),0.572236849373747,1.245964517444338,0.2154696132596685,0.6587579358443042,1.0,4/9,11.10%,ZCCHC7;EXOSC8;XRN1;EXOSC9,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051043),0.4637327506755929,1.2456298133557198,0.1828358208955224,0.6590278687011581,1.0,12/21,26.33%,NRDC;ADAM9;TIMP1;IFNG;SNX9;TIMP4;IL1B;ADRA2A;IL10;ROCK1;TNFRSF1B;SH3D19,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Negative Regulation Of Myeloid Leukocyte Mediated Immunity (GO:0002887),-0.656509910527166,-1.245490354789038,0.2226980728051391,0.9133075731814712,1.0,2/5,7.62%,CX3CR1;LGALS9,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Regulation Of Chemotaxis (GO:0050920),0.437035969171995,1.24545515647962,0.1788461538461538,0.6588334651003339,1.0,7/25,17.57%,PDGFRA;GPR183;THBS1;CXCR4;AIF1;USP14;MYCBP2,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Long-Chain fatty-acyl-CoA Biosynthetic Process (GO:0035338),0.5011946303268832,1.2453724939064168,0.1880819366852886,0.6583378940511179,1.0,6/16,16.78%,ACSL1;ACSL5;HSD17B12;ELOVL5;ACSL4;ELOVL7,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Regulation Of Dephosphorylation (GO:0035303),-0.5052975563216014,-1.24533344420694,0.2074688796680498,0.9116406171928032,1.0,5/14,21.38%,MTMR1;PPP1R16B;MTMR4;MTMR3;INPP5K,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Histone mRNA Metabolic Process (GO:0008334),0.4757098781540293,1.245269157593199,0.1629213483146067,0.6578861709238532,1.0,5/21,10.13%,TUT4;LSM10;TENT4B;CPSF2;XRN1,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Positive Regulation Of T-helper 2 Cell Cytokine Production (GO:2000553),0.6525665220225202,1.2445736945354873,0.2278719397363465,0.6592463254512003,1.0,1/6,0.43%,IL6,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Skin Epidermis Development (GO:0098773),0.5082936662917409,1.2444051512930372,0.1871559633027523,0.6589754589306703,1.0,6/15,21.00%,STMN1;UGCG;GATA6;DLL1;IL18;HRNR,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043551),0.4180473917287385,1.244138177110696,0.1570093457943925,0.659079815695854,1.0,5/30,6.94%,PDGFRA;FLT1;FGR;TNFAIP8L3;FGF2,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Midbody Abscission (GO:0061952),0.5085875112450424,1.2439063392307326,0.1802656546489563,0.6589809388926139,1.0,3/15,2.76%,CHMP2B;PDCD6IP;CHMP5,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Cardiolipin Metabolic Process (GO:0032048),0.5527826465069225,1.2434164344432306,0.2166666666666666,0.6597807233380577,1.0,2/10,5.45%,PTPMT1;PGS1,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Regulation Of Myeloid Cell Differentiation (GO:0045637),-0.4355497614927561,-1.243325184898512,0.1645021645021645,0.917645431899742,1.0,12/25,24.29%,PRMT6;PURB;EIF6;L3MBTL1;LEO1;MAFB;MEF2C;PTK2B;HOXA9;PEX2;HOXA5;SPI1,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Positive Regulation Of Receptor Signaling Pathway Via STAT (GO:1904894),0.4486049210313948,1.2431635503157117,0.1843575418994413,0.6598877177604288,1.0,12/26,21.48%,IL6;OCIAD1;TSLP;IL10RA;MGAT5;CENPJ;CYP1B1;OCIAD2;IL10RB;IL10;KIT;IL7R,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Brain Development (GO:0007420),-0.3114456234358538,-1.242848217500922,0.0741626794258373,0.9173652618411402,1.0,23/143,9.50%,PHGDH;CHD8;SLC23A2;NES;CX3CR1;NDRG4;FOXJ1;NNAT;PROX1;GIT1;SOX6;PBX1;RTN1;NRCAM;CDK5RAP3;ROGDI;VPS51;RTN4;POU6F1;RBBP7;NDUFS4;GRIN1;PLXNB2,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Negative Regulation Of Defense Response To Virus (GO:0050687),0.5246555797421559,1.2427645172211053,0.1880819366852886,0.660402941833656,1.0,4/13,11.03%,TSPAN6;ATG5;PCBP2;ILRUN,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Negative Regulation Of Nervous System Development (GO:0051961),0.5016548090459045,1.2425477386968342,0.2034220532319391,0.6602990008829628,1.0,6/15,12.35%,IL6;B2M;HOOK3;TLR2;MBD1;IL1B,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Cilium Movement Involved In Cell Motility (GO:0060294),-0.6669886936074828,-1.2424885148927745,0.2303030303030303,0.916596331775839,1.0,1/5,3.48%,TEKT1,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Cellular Response To Copper Ion (GO:0071280),0.5067565792024,1.2421808868508084,0.1860036832412523,0.660671399379902,1.0,7/14,19.61%,MT1A;MT1M;MT1X;MT1F;MT2A;MT1G;AQP1,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Actin Crosslink Formation (GO:0051764),-0.5277353231975185,-1.242159433678978,0.1982758620689655,0.9157615787923964,1.0,4/11,11.76%,DPYSL3;BAIAP2L2;BAIAP2;GAS2L1,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Positive Regulation Of Signal Transduction (GO:0009967),0.3054517205698152,1.2418984834626725,0.0563847429519071,0.6607399465205325,1.0,53/237,17.02%,IL6;CTBP2;TNFAIP3;EMP2;ASXL1;RBPJ;BMP2;VEGFA;GKAP1;LY96;POGLUT1;PTEN;TPD52L1;TM2D3;ATP6AP2;PDCD10;SLC39A14;HIF1A;SASH1;TSLP;MACF1;HOMER1;MGAT5;STAT3;TLR2;GPER1;ITGB3;SNW1;ZRANB1;AGPAT2;PIH1D1;NEPRO;SNX5;CITED2;LAMA2;ADIPOQ;JAG1;IL1B;TNXB;ZMIZ1;PTPRC;PRKCI;VWF;DLL1;GPS2;ATP6V1C2;NOS3;DLL4;TUBD1;TGFB2;UCHL5;LRRK2;CTSH,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Skeletal Myofibril Assembly (GO:0014866),-0.6166754096701458,-1.2418583374585146,0.2339544513457556,0.914739541787032,1.0,4/7,26.32%,PROX1;ACTC1;MYH11;TTN,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Regulation Of Rac Protein Signal Transduction (GO:0035020),-0.5043603218532243,-1.2417558710525949,0.2063829787234042,0.9129464238085252,1.0,7/15,22.62%,CADM4;GABARAP;KBTBD7;STMN3;ARF6;ARHGAP24;ARHGAP44,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Chemical Synaptic Transmission (GO:0007268),-0.2978316014009062,-1.2416980429222335,0.0496083550913838,0.9110008215596735,1.0,57/224,19.77%,PENK;SNCG;GIPC1;SLC18A3;NRXN2;SNCA;GABARAP;NRXN1;DLG2;GRIA1;SNPH;GAD1;SNCB;CPLX1;GRIK3;RAPSN;GABRQ;CNP;SLC32A1;SST;CHAT;SYT5;NSG1;NLGN3;GABRB2;SLC1A4;LIN7B;GRIN1;HTR7;LRP6;CHRFAM7A;GABRA2;KCNQ2;SYN1;SLC6A1;NLGN2;BRSK1;HTR2C;TSPOAP1;SLC12A6;KCNC4;GRIK2;CHRNE;APOE;DLGAP2;SNAPIN;SNAP25;KCNIP2;KCNQ3;SLC5A7;GRID1;NLGN4X;PDYN;HAPLN4;GRIN2A;KIF5A;PTPRN2,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Positive Regulation Of Histone Methylation (GO:0031062),0.4867429654475741,1.2413346311764768,0.1982142857142857,0.6617108951098963,1.0,4/18,7.50%,CTNNB1;KAT8;OGT;SMAD4,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Negative Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000117),0.399827785236537,1.2412664889166865,0.1499051233396584,0.6611564645675443,1.0,14/39,19.61%,VEGFA;DDX3X;HGF;THBS1;ARL6IP1;SIAH2;CD44;PCID2;XIAP;IFI16;TRIAP1;RAF1;CST7;AQP1,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Regulation Of T-helper 2 Cell Cytokine Production (GO:2000551),0.6311435529678642,1.2410903196320024,0.2292870905587668,0.6609196766147475,1.0,1/7,0.43%,IL6,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Positive Regulation Of Glucose Import (GO:0046326),0.4775809097010145,1.2410822765021643,0.196629213483146,0.66017083476829,1.0,7/18,23.53%,RHOQ;INSR;PRKCI;ARPP19;APPL1;OCLN;PTPN11,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Negative Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900016),-0.4783467384620639,-1.2410121781993273,0.1896162528216704,0.9116861438623958,1.0,5/16,12.67%,LILRB4;TREM2;SIRPA;PYCARD;CUEDC2,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Regulation Of Striated Muscle Contraction (GO:0006942),-0.4356170576705843,-1.2406972157696798,0.1771058315334773,0.910735693515758,1.0,3/21,5.93%,CALM3;SLC8A3;MYL3,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Negative Regulation Of Protein Localization To Chromatin (GO:0120186),-0.6669660419302967,-1.240535485834162,0.2151639344262295,0.9091229689877484,1.0,1/5,0.61%,SIRT6,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Positive Regulation Of Response To Cytokine Stimulus (GO:0060760),0.5263650349739201,1.240375483477934,0.189453125,0.6616642873842293,1.0,4/12,10.12%,TSLP;DHX9;AGPAT2;WNT5A,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Response To Organophosphorus (GO:0046683),-0.4913434541842508,-1.240267463206261,0.1952789699570815,0.9080795300572424,1.0,8/15,23.54%,NDUFS4;KCNJ11;TYMS;TRIM16;ENPP1;VGF;RFC3;P2RX4,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Long-Term Synaptic Potentiation (GO:0060291),-0.4664378288865289,-1.240190371754737,0.1666666666666666,0.906228550344864,1.0,10/19,24.40%,SLC8A3;NPTN;SHANK2;PRKCZ;NOL3;STX4;GRIN2A;PTK2B;PLK2;VAMP2,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Regulation Of mRNA Processing (GO:0050684),0.4166119560085225,1.239945828081856,0.1557971014492753,0.6622648210789935,1.0,12/34,17.44%,TIA1;SRRM1;RBM39;SRSF3;DHX9;PTCD2;IWS1;PAPOLA;HNRNPK;SRPK2;SRPK1;JMJD6,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902235),0.4740264747811063,1.239832221464754,0.1933701657458563,0.6618985095209686,1.0,6/21,16.99%,SELENOS;HSPA1A;HERPUD1;FCGR2B;LRRK2;BCL2L11,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Negative Regulation Of Interferon-Beta Production (GO:0032688),-0.5462743731701846,-1.239825203715852,0.2115384615384615,0.9055722950129096,1.0,5/10,7.25%,YY1;SIRPA;LILRB1;PTPRS;PYCARD,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Programmed Necrotic Cell Death (GO:0097300),0.545381160740525,1.2397320833501866,0.1980952380952381,0.6614077914910935,1.0,2/11,2.24%,MLKL;RIPK1,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Cellular Response To Oxygen Levels (GO:0071453),-0.5488062319541287,-1.2395026719224878,0.2041666666666666,0.90470308937599,1.0,2/9,8.35%,CCDC115;NDUFS2,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Aortic Valve Morphogenesis (GO:0003180),-0.4023336000344212,-1.2393602563626276,0.1630434782608695,0.9031051354994828,1.0,6/34,6.08%,NOTCH1;HEY2;RHOA;ELN;GATA3;NFATC1,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Glutamate Metabolic Process (GO:0006536),0.4916458745720669,1.239337039338312,0.1996402877697841,0.6618592346138823,1.0,3/17,7.32%,GCLM;MTHFS;NAGS,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Positive Regulation Of mRNA Metabolic Process (GO:1903313),-0.5147818607041437,-1.2392290349981616,0.18359375,0.901520845304389,1.0,2/11,11.89%,NUDT21;PRR5L,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Regulation Of Protein Kinase Activity (GO:0045859),-0.3260438035697144,-1.2389585627904025,0.0653153153153153,0.9005119912163297,1.0,17/106,8.90%,CARTPT;CHP1;CAMK2N2;RAP2B;GSTP1;CCNYL1;DBNDD1;XRCC6;SNCA;GNAQ;GSKIP;SLC9A3R1;EPHB2;AKT1S1;PTK2;SOD1;YWHAG,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Regulation Of ATP Biosynthetic Process (GO:2001169),-0.4926887070615697,-1.2389060487142032,0.2093541202672605,0.8986272849552693,1.0,2/13,4.07%,TMSB4X;TREM2,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Insulin Secretion (GO:0030073),-0.475177902280282,-1.2386835427968903,0.175054704595186,0.8974326455022281,1.0,7/16,20.09%,RAB11B;CAMK2G;PTPRN;SNX19;CLTRN;PTPRN2;GAL,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,RISC Complex Assembly (GO:0070922),0.5920295854148316,1.2385999395186025,0.2273567467652495,0.6634356839884035,1.0,3/8,8.27%,AGO3;DICER1;DHX9,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Peroxisomal Transport (GO:0043574),0.6239667145843456,1.2383915674219843,0.2432950191570881,0.6632946663731389,1.0,2/7,11.71%,PEX1;PEX19,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Amine Metabolic Process (GO:0009308),0.5884777939042972,1.2383620750492268,0.2194656488549618,0.6626305768222737,1.0,3/9,3.03%,SULT1B1;INMT;MAOA,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Cardiolipin Biosynthetic Process (GO:0032049),0.6400270913094213,1.238313666514853,0.2196969696969697,0.6619965783061182,1.0,2/6,5.45%,PTPMT1;PGS1,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Positive Regulation Of Cell Cycle G2/M Phase Transition (GO:1902751),0.4510357507541841,1.2380346389689492,0.1919561243144424,0.6620598678913805,1.0,7/21,20.21%,CDC7;RAB11A;DYRK3;RRM2B;FBXO5;CDC25B;CDK1,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Regulation Of Cell Communication By Electrical Coupling Involved In Cardiac Conduction (GO:1901844),-0.5381176373961981,-1.2379987577174087,0.2091503267973856,0.8980857902405589,1.0,2/10,0.93%,CALM3;IRX3,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,cAMP Metabolic Process (GO:0046058),0.5372812757984315,1.2379361210546995,0.2166344294003868,0.6615988497780475,1.0,4/11,19.54%,ADCY2;ADCY3;ADCY4;EPHA2,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Regulation Of Interleukin-10 Production (GO:0032653),0.405431551416721,1.2379169947814812,0.1720226843100189,0.6608932890115837,1.0,12/38,14.60%,IL6;CD46;PIBF1;TSLP;STAT3;TRIB2;HSPD1;CD47;CD40LG;FCGR2B;JAK3;DLL1,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Negative Regulation Of Catalytic Activity (GO:0043086),-0.4289182965863445,-1.2378732562436146,0.180672268907563,0.8964769428003637,1.0,4/25,3.45%,ATP5IF1;NOTCH1;NES;CLN3,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Learning (GO:0007612),-0.3808627862368386,-1.2376902684016529,0.1674528301886792,0.8951401097698132,1.0,13/40,18.03%,SLC8A3;NRXN1;CLN3;PPP3CB;EPHB2;NLGN3;SHANK2;SLC6A1;BRSK1;MAP1A;ATAD1;SHANK3;NLGN4X,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Glandular Epithelial Cell Development (GO:0002068),0.6474033793332663,1.237523156315019,0.2060491493383743,0.6613695376042643,1.0,4/6,19.89%,BMP5;DLL1;BMP6;PAX6,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,DNA-templated Transcription Termination (GO:0006353),-0.5169181786400481,-1.23734045806128,0.2043010752688172,0.8944602402114407,1.0,4/12,21.02%,PCF11;POLR2A;XRN2;SSU72,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Positive Regulation Of Cellular Respiration (GO:1901857),0.6146604635023459,1.2367935399484442,0.2083333333333333,0.6629357772588047,1.0,4/7,26.47%,IFNG;IL10RB;VCP;NUPR1,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Endothelial Cell Development (GO:0001885),0.4662658808876704,1.236768517727402,0.1957773512476007,0.6622375621651453,1.0,10/19,29.06%,STC1;PECAM1;PDE4D;GSTM3;PDE2A;RDX;MSN;RAPGEF1;MARVELD2;ICAM1,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Positive Regulation Of Actin Filament Depolymerization (GO:0030836),-0.6040948016838998,-1.2367489047903832,0.2030905077262693,0.8947121902688645,1.0,4/7,18.88%,SEMA5A;CFL2;PDXP;CARMIL2,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Regulation Of ERBB Signaling Pathway (GO:1901184),0.5248054439046148,1.236708316710943,0.2036363636363636,0.6616722110564385,1.0,3/13,8.33%,PTPN12;RBPJ;FER,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Regulation Of Response To Oxidative Stress (GO:1902882),0.5540163956077954,1.2363904982722398,0.2144212523719165,0.6618163331080189,1.0,3/10,15.31%,NFE2L2;SELENON;ALOX5,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Regulation Of Epithelial To Mesenchymal Transition Involved In Endocardial Cushion Formation (GO:1905005),0.6036769838721879,1.2359011969641396,0.2098540145985401,0.662639225237701,1.0,3/7,18.79%,ENG;TGFB2;TGFBR2,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Regulation Of Canonical Wnt Signaling Pathway (GO:0060828),-0.2988838926222716,-1.2356751192358606,0.0523690773067331,0.8968341077905141,1.0,44/191,17.06%,SOX2;SEMA5A;CHD8;FUZ;TMEM88B;CCNYL1;USP47;JRK;RNF220;GNAQ;JUP;GSKIP;DACT3;OTUD5;SOX13;SLC9A3R1;FOLR1;NKD1;LZTS2;CSNK1D;WNK2;PIN1;MCC;ZEB2;EGFR;AMER2;PPM1A;FRZB;GLI1;SOX4;ZNF703;RBX1;CTNND1;FGFR2;LRRK1;APOE;CCAR2;DKK1;PTK7;DKK3;LRP4;UBR5;DAB2IP;GPRC5B,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,DNA Repair (GO:0006281),0.3013481324717468,1.2355108236204106,0.0630914826498422,0.6631216984948934,1.0,88/268,24.15%,ATM;PDS5B;ERCC6L2;FANCC;MAD2L2;RNASEH2B;RMI2;FBH1;PMS1;BARD1;RAD21;USP45;CENPS;SMC1A;PDS5A;HUS1;POLI;XPC;ERCC5;MLH3;ASCC2;DOT1L;ZRANB3;HPF1;ZBTB1;RRM2B;TDP1;RAD50;MUTYH;KAT5;APEX2;RAD23B;CIB1;DNA2;RECQL;MMS19;STON1;GCNA;VCPIP1;MRE11;SLX4;RFC4;RPA2;GTF2H3;PARP4;FANCD2;HMGA2;MSH2;USP3;LIG4;TDG;POLQ;RPA3;ZGRF1;DTX3L;RNASEH2C;GADD45A;WRN;UBE2B;CHRNA4;RFC2;HINFP;POLE2;FANCG;FANCI;NSMCE3;TRIM28;CETN2;NABP1;COMMD1;CDK1;RNF168;DDX1;NBN;BABAM2;FANCB;FMR1;UBE2V1;SMARCA5;ERCC4;FAAP100;UIMC1;UVRAG;UBE2N;DDB2;CHEK1;ERCC8;FBXO6,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Magnesium Ion Transport (GO:0015693),0.5719395290441107,1.2354365291846712,0.2210144927536232,0.6625579359307139,1.0,4/9,14.08%,MAGT1;MMGT1;NIPA1;SLC41A2,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Cellular Response To Alkaloid (GO:0071312),0.508726348054752,1.2350611815614907,0.2339181286549707,0.66293832548238,1.0,5/14,16.58%,CASP7;TRPV1;CASP3;TGM2;RYR2,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Acid Secretion (GO:0046717),-0.653327562772503,-1.234980312540782,0.2483801295896328,0.8974756178117185,1.0,3/5,23.14%,SLC9A3R1;SLC51B;SLC26A6,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Negative Regulation Of Neuron Projection Development (GO:0010977),-0.3712686729966318,-1.234976758969298,0.1403508771929824,0.8954231763874887,1.0,19/51,18.90%,GDI1;BCL11A;TNR;DPYSL3;STX1B;GAK;PTPRS;SPOCK1;RTN4R;ITM2C;KIAA0319;THY1;APOE;EPHA4;LRP4;EFNB2;ZNF365;TSKU;RTN4RL2,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Positive Regulation Of Inflammatory Response (GO:0050729),0.3477225259643504,1.2349681929097385,0.1232638888888889,0.6624552975164274,1.0,23/88,16.12%,IL6;HYAL2;OSMR;NLRP6;RIPK1;GPR4;S100A12;NFKBIA;TSLP;IFNG;TLR2;S100A8;DHX9;WNT5A;CD47;IL1B;VAMP7;TNFRSF1A;SERPINE1;IL18;MEFV;S100A9;GSDMD,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Bleb Assembly (GO:0032060),0.6510719336855355,1.2348688635991916,0.2358674463937621,0.6620065656132936,1.0,3/6,15.98%,EMP2;EMP1;EMP3,C9ALS_vs_sALS,ventral_horn_MN,GOBP
prerank,Toll-Like Receptor Signaling Pathway (GO:0002224),0.42265875420697,1.2347768932163596,0.1716981132075471,0.6615218918226772,1.0,8/29,11.95%,IRAK3;LY96;TLR6;TLR8;TLR2;HSPD1;TRAF6;IRAK2,C9ALS_vs_sALS,ventral_horn_MN,GOBP
