,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LINC00513,16.173941011252705,1.5111184948464196,0.3667275519590957,4.120548038384004,3.779722452890719e-05,0.439430532373075
GALNT2,115.89988221815015,0.48281806131531607,0.1231513721329287,3.920525228043466,8.835618524959873e-05,0.5136145048559174
ARHGAP5,28.992455325703748,0.19963397636755,0.2059677320994697,0.9692487960742273,0.33242107012864086,0.9990520684508668
KHNYN,32.03342459513829,0.044292610669076665,0.16151843902647103,0.2742263418099132,0.7839106859177336,0.9990520684508668
SDR39U1,73.9938699793776,-0.23250979603268898,0.16296297736598603,-1.426764531372749,0.1536477779137083,0.9990520684508668
GZMH,16.597589175203066,0.6930177522817731,0.5182089339860985,1.3373326989001004,0.181114062007246,0.9990520684508668
GZMB,24.84294135174952,0.07551930183601892,0.5503671919142521,0.13721621300381748,0.8908598960019821,0.9990520684508668
G2E3,47.359690531163345,-0.026593754442886038,0.15216860860241782,-0.17476504968491569,0.8612642519423604,0.9990520684508668
SCFD1,186.22105260548653,-0.02191634703728201,0.1353333210865678,-0.16194346566920442,0.8713503739044262,0.9990520684508668
STRN3,71.32673268411406,0.26443125409170676,0.17662168446189472,1.4971618852879671,0.13435114023404657,0.9990520684508668
FKBP3,84.56426086361977,0.06788177632458545,0.13996746611028835,0.4849825335203077,0.627688735443017,0.9990520684508668
DTD2,16.77670374625601,-0.316948575362864,0.26995019790547375,-1.1741001778181592,0.24035490226909906,0.9990520684508668
NUBPL,24.076673714725622,-0.09009093409125851,0.24563838683558842,-0.3667624399095183,0.7137962267398559,0.9990520684508668
RIPK3,24.870615156596475,-0.2735701391863734,0.2429325080003149,-1.1261158147925547,0.260116500826289,0.9990520684508668
EAPP,203.97305321856564,0.061837771330814334,0.11529027996518026,0.5363658701279106,0.5917057144625469,0.9990520684508668
SNX6,301.33726025094427,-0.07409058607907108,0.09616320515339566,-0.7704671028891432,0.44102286198414475,0.9990520684508668
CFL2,12.50889642106473,0.12327013791229167,0.33692805871775594,0.3658648626101956,0.7144659168055049,0.9990520684508668
BAZ1A,258.14052194205686,-0.050614190194206765,0.11006051154959111,-0.4598760216683256,0.6456052122771183,0.9990520684508668
AL121603.2,7.926529021781165,0.03708132120899024,0.34390766015129665,0.10782348143300126,0.9141357159870875,0.9990520684508668
FAM177A1,104.65364649584521,0.042758567704561316,0.140462359846677,0.30441299541909184,0.7608132683931804,0.9990520684508668
