Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Cellular Response To Hydrogen Peroxide (GO:0070301),0.7007184241410699,1.9240470676575856,0.0021413276231263384,0.021856837463144096,0.376,10/30,14.48%,AQP1;MAP3K5;FYN;ANXA1;RHOB;RELA;CLU;TNFAIP3;NFE2L2;IL6
prerank,Regulation Of Chemokine Production (GO:0032642),0.6419202248847693,1.9239392232088677,0.0,0.0214230638922284,0.378,13/41,8.82%,ALOX15B;AIF1;HMOX1;TLR2;LILRB4;CD74;HIF1A;LCP1;TLR7;TREM2;LGALS9;SIGIRR;PYCARD
prerank,Regulation Of Calcium Ion-Dependent Exocytosis (GO:0017158),-0.7595726955936878,-1.923195957767738,0.0,0.01703967576042489,0.182,9/26,7.94%,SYT3;SYT5;SYT2;RPH3A;SCAMP5;KCNB1;SYT1;SYT4;SYT13
prerank,Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:0008625),0.6993817479749089,1.9223471914894639,0.0,0.021355986515228114,0.385,7/28,7.97%,SPI1;BAX;FADD;TNFRSF1A;SORT1;BID;DDX3X
prerank,Negative Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002862),0.8103874553713637,1.9168227438472907,0.0,0.02324013564810388,0.408,8/15,7.77%,FGR;HCK;LYN;FYN;SELENOS;TREM2;SYK;RHBDF2
prerank,Cholesterol Efflux (GO:0033344),0.7357611950107286,1.9104663217577018,0.0,0.025360023955494717,0.446,7/21,1.80%,APOC1;APOC2;APOE;SOAT1;NPC2;ABCG1;NPC1
prerank,Positive Regulation Of Type I Interferon Production (GO:0032481),0.6106834920402376,1.9100541435339773,0.0,0.024948122495900123,0.448,28/57,19.04%,HSPD1;TLR2;CD14;IRF7;PTPN22;TLR8;RIPK2;TLR7;TICAM2;DHX9;DDX3X;RIOK3;CHUK;DHX33;TANK;MYD88;HSP90AA1;NMB;CGAS;FLOT1;IRF5;TLR4;XIAP;OAS1;PTPN11;TICAM1;TRAF3;STAT1
prerank,Macrophage Activation (GO:0042116),0.6845928010711809,1.9097893948890567,0.0,0.024492897362701226,0.45,16/32,12.78%,SLC11A1;C1QA;AIF1;ITGB2;SBNO2;FCGR3A;C5AR1;ITGAM;TREM2;CD93;SYK;TLR1;CLU;IFNGR1;TLR4;PLCG2
prerank,Regulation Of Catecholamine Secretion (GO:0050433),-0.7489457462872672,-1.9087837413941997,0.0,0.022296114346086585,0.256,9/25,9.27%,KCNA2;SYT3;SYT5;SYT2;KCNB1;SYT1;SYT4;SYT13;CHRNB2
prerank,Cellular Response To Mechanical Stimulus (GO:0071260),0.6329769073498307,1.901916856464395,0.0,0.027264110790536998,0.5,15/46,12.14%,AQP1;GADD45A;FAS;FADD;TNFRSF1A;LTBR;BCL10;TLR8;TLR7;CD40;F11R;IL1B;TNFSF14;MYD88;TLR4
prerank,Regulation Of Innate Immune Response (GO:0045088),0.5732572902656922,1.9013752859421666,0.0,0.027016471113081583,0.504,27/72,14.76%,FGR;PLSCR1;FCGR2B;FADD;IFI16;AKIRIN2;PTPN6;PTPN22;TLR8;TREM2;FPR2;LYAR;BANF1;SLC15A4;CD1D;DHX9;SAMHD1;RIOK3;IRAK3;APPL1;ERAP1;CGAS;TNFAIP3;ADAM8;NFE2L2;XIAP;PCBP2
prerank,Phospholipid Efflux (GO:0033700),0.8667079666712856,1.897034249672077,0.0,0.02815216230808261,0.527,4/10,1.44%,APOC1;APOC2;APOE;ABCG1
prerank,Positive Regulation Of Cell Communication (GO:0010647),-0.7324954786284645,-1.8957784471114174,0.0,0.02756767626512256,0.322,17/28,18.38%,GRIK2;EDN3;CLSTN3;RIMS1;CLSTN2;LGI1;SYT1;ANK3;RIMS4;CARTPT;GATA3;DLG4;NMU;CLSTN1;TNXB;ILK;RIMS2
prerank,Regulation Of Leukocyte Migration (GO:0002685),0.8194289783514568,1.8884974314892016,0.0,0.03244072556954607,0.583,6/13,6.49%,HMOX1;VEGFA;RAC2;ANXA1;CD81;NCKAP1L
prerank,Positive Regulation Of Response To Biotic Stimulus (GO:0002833),0.6462580184610627,1.8879532691030483,0.0,0.031988770527195017,0.586,15/35,8.33%,CYBA;PLSCR1;LY96;LY86;FADD;AKIRIN2;GRN;TLR8;EMILIN1;FPR2;CD180;SLC15A4;CD1D;DHX9;RIOK3
prerank,Negative Regulation Of Immune Response (GO:0050777),0.5908762562867097,1.8871233747777103,0.002188183807439825,0.03174717126401356,0.591,20/60,11.93%,SPI1;FGR;HCK;SAMSN1;FCGR2B;CD300A;HAVCR2;CR1;IFI16;LYN;FYN;TREM2;LYAR;BANF1;SYK;RHBDF2;LGALS3;IRAK3;CGAS;TNFAIP3
prerank,Regulation Of Immune Response (GO:0050776),0.5891234840775449,1.8869048291350285,0.0,0.031246563882941985,0.592,23/66,14.39%,FGR;TGFB2;PLSCR1;FCGR2B;BCL6;FCGR3A;IRF7;LYN;FCGR1A;PTPN22;TREM2;SPN;SYK;SPPL2A;SAMHD1;FCGR3B;APPL1;ERAP1;CGAS;CD22;NFE2L2;WDR41;XIAP
