,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CORO1C,1412.702938509697,0.5148429722638838,0.09190451206993443,5.601933579410287,2.119737869899131e-08,1.649156062781524e-05
ARHGAP12,1127.5329733511994,-0.505367949145189,0.09075201932616031,-5.568668916654187,2.56692706266527e-08,1.9019707188129334e-05
SELENOP,10764.266568748966,-0.7202135475934055,0.129970380450726,-5.54136677215045,3.001198671980674e-08,2.1226659698190585e-05
CDH11,443.30766324914305,-0.6441630843396902,0.11670281555533789,-5.5196876037171725,3.3960285689335056e-08,2.2974871535915367e-05
TTLL5,814.4965021633608,-0.6614166324224352,0.1204235261216427,-5.492420407573205,3.9646224362326656e-08,2.570396879490845e-05
CNTNAP1,520.4592335980163,1.1513077687016227,0.21078283573961976,5.46205655058097,4.706500907237588e-08,2.9293261646646747e-05
ANKS1B,906.9106038009597,-0.6490678650566208,0.119679556372766,-5.423381275202664,5.848206396668801e-08,3.499926597391021e-05
PPP1R18,479.3877541044399,1.2011449428593577,0.2222814248218521,5.4037126306078775,6.527549311762959e-08,3.7618024922604316e-05
TAGLN2,771.8165303080193,1.1338031648569344,0.2100783433170043,5.397049248175223,6.774579754298974e-08,3.764730749174715e-05
CYYR1,108.36091082818946,-1.032369369631152,0.1926285828713684,-5.359377898349266,8.350901163793423e-08,4.4806904175388164e-05
MBP,296864.59476713574,-0.9098868959363698,0.17224934312414392,-5.282382384939455,1.275146982863796e-07,6.145333648434276e-05
TSPO,905.03278528602,0.8952252633373334,0.16958025486982312,5.279065443229495,1.298444278383062e-07,6.145333648434276e-05
TNFRSF12A,129.5262833605327,1.6852934474947658,0.31861087745246536,5.289503801533582,1.2264863326250022e-07,6.145333648434276e-05
RGS5,1267.7727682119148,-1.1984873747753193,0.2270559496508275,-5.2783790806556015,1.3033162622000715e-07,6.145333648434276e-05
SUMO3,1636.9519433598373,0.6099890899505955,0.11569033118604553,5.272602158685599,1.3450292266142008e-07,6.155486695916754e-05
