,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TUBA1C,49.96419030979941,0.2397079493407751,0.36429607618337023,0.6580031051998401,0.5105361358360274,
TROAP,0.4887300524348385,2.291731596030354,2.484447242298064,0.9224311778544944,0.3563037132972119,
C1QL4,6.671255724462599,0.6824639492704495,0.7068212589084515,0.9655396476393239,0.33427458754167816,
DNAJC22,4.046364241861755,0.6939165893606872,0.6893806825117915,1.0065796837131684,0.3141368015712034,
SPATS2,7.0836991940855585,0.9906199331057873,0.5454570970254017,1.8161280483983777,0.06935073204459587,
KCNH3,2.4653135827860604,-0.3521803996491642,0.8686277532006198,-0.40544456281933233,0.6851507602558738,
MCRS1,64.06838342323401,-0.40743608687633515,0.2521852349418077,-1.615622290378546,0.10617600155652347,
PRPF40B,12.588562966587594,0.17401791745077944,0.42070838623337037,0.41363073127391925,0.679144563448353,
FAM186B,0.801887743198261,0.8870469193759282,1.4731475776873206,0.6021439622284782,0.5470783132903161,
FMNL3,82.5509740056982,-0.8708471545801274,0.29161349567466954,-2.9863060780687043,0.0028236986460713934,
TMBIM6,66.21117242853842,0.25538874309175313,0.3296637029431053,0.7746947595739078,0.43852004832212577,
NCKAP5L,36.28457000064252,-0.24956223147359186,0.31348749364435485,-0.7960835329421948,0.4259834847111116,
BCDIN3D,9.569467438917526,0.4070135242727512,0.4877434191862168,0.8344828618125476,0.4040089409476513,
FAIM2,106.9851741566744,0.21827633709639996,0.2187327181092821,0.9979135219603765,0.31832129446111146,
AQP5,0.8105652762217141,-0.21160799116685544,1.3822068050066063,-0.15309430571487026,0.8783239063250559,
AQP6,3.1123136718366258,0.16048545486987426,0.9409370560110931,0.17055918230090647,0.8645703953475711,
ASIC1,32.681944563776945,-0.7012609206252965,0.3406716417034605,-2.0584657916308546,0.0395454417925486,
SMARCD1,34.08475328265099,-0.10213813541461611,0.27953582366714974,-0.3653847799351632,0.7148242008932109,
GPD1,95.14108551885744,-0.6692059672346985,0.3238965320047393,-2.0661103195291597,0.0388180640600345,
CERS5,52.841446909248,0.01837958512184921,0.2730392408684579,0.06731481183213493,0.9463310854977847,
LIMA1,38.860536888512556,-0.11517448980788557,0.3019118918911062,-0.3814837802064014,0.7028443044486828,
DIP2B,80.32408352196325,0.22016301218333528,0.23638445289988072,0.9313768713739565,0.3516586505173228,
ATF1,22.496432020037577,0.37273895001572266,0.3272693170896198,1.1389364372146487,0.2547296665963048,
HIGD1C,0.9083785990914532,0.15575364375215123,1.4875402663514588,0.10470549757565459,0.916609499510165,
SLC11A2,58.240524304885625,0.06810279842373976,0.2861278209801094,0.23801529746551284,0.8118692294503764,
LETMD1,52.29730779724902,-0.08159972736860008,0.2354938638670554,-0.3465046860612301,0.7289634631248079,
CSRNP2,45.99069470424931,-0.29859427490799545,0.2538339250072136,-1.1763371460277023,0.23946017761190863,
TFCP2,59.429116293454186,-0.22115649122402445,0.2799476410682266,-0.7899923370675089,0.42953224355131936,
POU6F1,26.84836043257223,-0.4927105742066626,0.3146617440572322,-1.5658419986289978,0.11738561124160479,
SMAGP,7.096289373333256,0.2466140570448726,0.5586726573542841,0.4414285428121132,0.6589027824075528,
BIN2,16.567129073318828,-0.42070378974710093,0.41344104696117273,-1.0175665740963795,0.30888397913463694,
GALNT6,8.109027023319575,0.0862389110759347,0.6409998642411545,0.13453811129590226,0.8929770765599004,
SLC4A8,38.281922397606756,-0.08752394284648717,0.37879155781826657,-0.23106096490270428,0.8172674400665589,
SCN8A,15.387446611705315,-0.11676583952323603,0.4529548960216958,-0.25778690229157636,0.7965713733977989,
FIGNL2,0.9512536091735139,-0.3176900741258542,1.319390141580794,-0.24078554486182668,0.809721333588462,
ACVRL1,23.022346075948885,0.5001297460145468,0.47838320500727466,1.0454584123766248,0.2958111518720846,
ACVR1B,20.022100976938557,0.32846058325270505,0.41096495464861094,0.799242318687612,0.42414991794855195,
GRASP,39.20895903918317,0.3849173354506656,0.37514638388688054,1.0260457037131705,0.30487004158676556,
NR4A1,111.94179409081741,0.21407125511606767,0.853508504365404,0.25081326550487365,,
ATG101,34.50037799673315,0.08282278818990801,0.29208117802527994,0.2835608536978018,0.7767469403583764,
SMIM41,7.2003430544484655,-0.8708545027382211,0.8887158285351535,-0.9799020955591927,0.32713444846412465,
KRT86,1.5209118610243026,-1.3479680738985278,1.3021547590679328,-1.0351826958443768,0.3005835984130447,
KRT83,0.6895250297696487,-1.5808418441551626,1.8168579746458149,-0.8700965437121401,0.384247646359795,
KRT84,0.6174460954014742,1.352286128512764,1.6629323635619686,0.8131937041721851,0.41610700850377114,
KRT6A,0.4642430180138045,0.19885847882561405,1.970449491608501,0.10092036343610286,0.9196136779515421,
KRT74,0.5512291993283633,1.47718785670204,1.9155040726531711,0.771174479757687,0.4406035187036409,
KRT73,0.5512291993283633,1.47718785670204,1.9155040726531711,0.771174479757687,0.4406035187036409,
KRT8,5.779702469193853,-1.1033477114132968,0.8183966105163354,-1.3481821616015526,0.17759980057048352,
EIF4B,109.81902803359509,0.0683878407855405,0.2374305300457531,0.288033054436437,0.7733214365599671,
TNS2,81.15081616027412,0.7646640960584361,0.35232071507319,2.170363715058841,0.029979303323250214,
CSAD,92.61236084492451,-0.6764718257170762,0.29207990624560043,-2.3160505438818277,0.020555509151150238,
ZNF740,57.89787313352278,-0.2732878922744624,0.2783312064214962,-0.9818801699892881,0.3261588861136503,
ITGB7,3.8210537279711696,-0.05935068571644056,0.7235238156612724,-0.08203003748010196,0.9346228274848601,
RARG,11.586201062642353,-0.540837736586618,0.42727574240584,-1.2657815150969027,0.20559131480903525,
AC021072.1,0.31323856492560676,0.6284095486304123,2.4713400633248535,0.2542788659303214,0.7992801258767339,
MFSD5,13.55803473051271,-0.27567041292532274,0.42589363834331595,-0.6472752539757421,0.5174538142434444,
ESPL1,0.4929754042690672,1.745660918075927,2.1664539217214234,0.8057687729120302,0.42037618668131527,
C12orf10,67.03493855607569,-0.5183827817869792,0.27976579909694793,-1.8529169164360317,0.06389426805474545,
AAAS,77.28120638661439,-0.40274847597459373,0.2505921757190543,-1.6071869555341824,0.10801336266820336,
SP7,0.3508808208527341,0.36000086919761076,2.7847015050305903,0.12927808188678955,0.8971376140048756,
SP1,48.04591061435181,0.039052257921478206,0.25163876378627226,0.1551917412638658,0.8766701589256269,
PCBP2,100.73778566637127,0.43241219209733567,0.2796757127661753,1.546119925182265,0.12207560751874039,
MAP3K12,24.114715782889363,0.6906606463200421,0.35310624491210113,1.955957042028437,0.050470214804309584,
TARBP2,18.82358870371928,-0.29471489990891764,0.33456965796839644,-0.8808775478879692,0.3783841009133563,
ATF7,42.85475520429034,0.7222875150343393,0.338159115398228,2.135939805093671,0.03268432057322554,
CALCOCO1,97.43823487761878,-0.39447707228521145,0.20855035637877206,-1.8915195309892288,0.05855502631355099,
HOXC10,13.512588799157596,-0.07271680933250875,0.6987974477218514,-0.10405992404461797,0.9171217941214006,
HOXC6,18.055663704483134,0.3216892892526529,0.35135985674007564,0.9155550444415963,0.3599003194373719,
HOXC9,1.9124060289060876,-0.08421925472646814,0.9665258623190961,-0.08713605916803017,0.9305633633064906,
HOXC8,23.40230523530919,0.053682164329783975,0.400586972535816,0.134008762167083,0.8933956457273807,
HOXC4,28.735691275967024,-0.246502307170906,0.33610861114643753,-0.7334007490320104,0.46331404249468655,
HOXC5,4.860077334614325,0.6461696436426605,0.7480235104017361,0.863836008704628,0.3876779837664289,
SMUG1,28.881666827063945,-0.3928968403559466,0.3081747463668198,-1.2749157579845372,0.2023390609276422,
NFE2,1.3589426234078694,0.17083381932550676,1.100443404771625,0.1552408952470935,0.8766314093238078,
GPR84,7.008131926003859,1.2006543599738078,0.6285138083909091,1.9103070512446902,0.05609369042682691,
ITGA5,41.19482624261492,0.26247534591487226,0.4579827339849351,0.5731118805092468,0.566568943594292,
GTSF1,3.5940355352003204,-0.34198425805841953,0.8585949325883816,-0.39830686750904687,0.6904039988462196,
NCKAP1L,42.288070369927716,-0.16490986927429038,0.3396987303637243,-0.4854591864318042,0.627350657125995,
PDE1B,6.838725703840985,0.9112352038036736,0.5457935731148735,1.669560157337883,0.09500641885663567,
PPP1R1A,88.62884426773218,0.09469553746523499,0.2650615117570844,0.35725872397505487,0.7208981272065765,
TESPA1,1.7085140884845822,-0.009849122452183194,1.2099799541367182,-0.008139905474062356,0.9935053668162306,
NEUROD4,0.4868393031388585,-0.34455161361873166,2.194088206187963,-0.15703635462193202,0.8752161966921332,
METTL7B,17.01572453956153,-0.5425925458821463,0.35137941920922416,-1.5441785039751201,0.12254509488175629,
ITGA7,76.60745614054288,-0.0046701247269198085,0.32652787443731884,-0.014302376894981742,0.9885887433379813,
RDH5,7.573739200843584,-0.12710260193066353,0.5739971097381878,-0.2214342193963968,0.8247543504395002,
GDF11,29.52904984319281,0.5247934325501076,0.3395707049301309,1.5454614456747309,0.12223468758735494,
SARNP,5.732684104871873,1.5744187612908553,0.9607019976382172,1.6388211590705495,0.10125051116536116,
ORMDL2,42.47764199493164,0.16644530861207352,0.2640859926862878,0.6302693562766758,0.5285183685439871,
DNAJC14,32.7643667184941,-0.49625955915277986,0.29682678769490306,-1.6718826592661378,0.0945474628594299,
MMP19,3.2811164952476832,0.3557281032193334,0.7951796273658845,0.447355655221852,0.6546182884357472,
PYM1,30.39625955654837,-0.18583876438907676,0.3003678937727812,-0.6187038236838251,0.5361114905908946,
DGKA,16.700021526699732,0.1311604795207747,0.44219009908989976,0.29661559539827925,0.7667600030361935,
PMEL,1.402168910514407,1.7351991703933412,1.4916747105117658,1.1632557407895094,0.2447257570227629,
CDK2,8.193161490538008,0.6056924789753021,0.5967236751557301,1.0150300787332285,0.3100914897068967,
SUOX,33.33857578835524,-0.814771001345126,0.2972108564673106,-2.7413904425619138,0.006117975967427297,
IKZF4,11.278053415513146,-0.06056188718907068,0.44204054344107757,-0.13700527720291197,0.891026623843813,
ERBB3,47.92942076531677,-0.4791666760553412,0.35050577826741397,-1.3670721162541493,0.17160270224628138,
ESYT1,83.65664381492371,-0.3856630243840611,0.26689456619370056,-1.4450014096733748,0.1484574896792719,
ZC3H10,16.614021539863817,0.22002240831261982,0.45562787962237095,0.4828993530750942,0.6291672011664081,
MYL6B,93.61965197571324,-0.013687719335554713,0.22906028286728908,-0.0597559697570311,0.9523499939168775,
RNF41,53.67940240695173,-0.23594798557376875,0.2630596330911312,-0.896937256397791,0.36975239838613605,
NABP2,77.54988515375335,-0.2049032833634093,0.22319327334389205,-0.9180531307845381,0.3585910507671829,
ANKRD52,44.331733906684605,0.09008766163388168,0.2519073444591252,0.3576222115608043,0.7206260537902207,
COQ10A,18.226573413782024,0.08497370420897862,0.43313867375738585,0.19618129102130227,0.8444682711215403,
CS,6.839485251504784,-0.5660288726019338,0.5462168961964528,-1.0362712624663215,0.30007560903024955,
CNPY2,84.23259471822601,0.24721025932156643,0.20182008491102557,1.2249041488142844,0.22061133707326097,
PAN2,49.29734208384442,-0.028564957651699457,0.263901985646628,-0.10824078334123913,0.9138046945526871,
IL23A,0.7304515378720066,0.40279540346814763,1.7545030006788427,0.22957806473531264,0.8184196534387261,
TIMELESS,4.189404357353904,0.3801401486685283,0.6794694884606135,0.5594661057257522,0.5758436569129263,
SPRYD4,21.131703505527913,-0.12989447564032916,0.33691145352632224,-0.3855448494872281,0.699833784648317,
GLS2,2.513849670555546,-0.13822699231865057,0.8611376310597051,-0.16051672500776698,0.8724740477967566,
BAZ2A,36.762335033081975,-0.34557038036381676,0.2946131030198233,-1.1729633774658172,0.24081049220329742,
ATP5F1B,116.3523013379198,0.3931400139953937,0.24711184839851913,1.5909395544699818,0.11162317969995443,
PRIM1,9.422538884457289,0.5602249007169628,0.5330572810762374,1.050965666552522,0.2932743588423453,
HSD17B6,11.129087284490652,0.1466996013232894,0.4580324821975646,0.32028209139109265,0.7487544977108278,
RDH16,6.433065636394862,-1.770845408173854,0.7389751108669584,-2.3963532494298967,0.016559122875217287,
GPR182,0.575927333720032,1.6719686005244336,1.853910827703304,0.9018603136353287,0.36713107553750235,
ZBTB39,6.919293766740906,-0.060939365254047875,0.5395106565483541,-0.1129530334839385,0.9100677906815722,
TAC3,1.9552075154835538,0.9380155314161217,1.0037876329495217,0.934476079028653,0.3500583696195183,
MYO1A,19.11480993436873,-0.25785458255450205,0.5033566270703517,-0.5122701653006407,0.6084619425627635,
NEMP1,13.623113659046258,-0.3716863955752959,0.41497320586554104,-0.8956876981973847,0.3704195824290285,
NAB2,64.00388652079718,-0.376798378591218,0.3343145980904176,-1.1270772522153234,0.2597098201643546,
STAT6,43.488802918526694,0.28356286083097854,0.4240082150935491,0.6687673746330975,0.5036438815117343,
NXPH4,2.5574452687275198,-0.4445151594124614,0.9783415763796964,-0.4543557895774677,0.6495727674210128,
SHMT2,16.748264477042316,0.18867370526592275,0.36481019453951996,0.5171832040057852,0.6050282756552012,
NDUFA4L2,35.068546157758405,1.102312272878549,0.4514772904489438,2.4415674856700376,0.014623654839546437,
STAC3,7.713513235560122,0.18895375926903524,0.5570257575062842,0.3392190697158264,0.7344447044955256,
R3HDM2,83.56387784439461,0.11354265695973785,0.2616562600300133,0.43393823998980163,0.6643332900000631,
GLI1,1.075368895940568,-1.532660811386467,1.2876004457511532,-1.1903232997813635,0.23391934642029155,
ARHGAP9,15.350592508273024,0.3085117228796617,0.4307154106689609,0.7162774194693896,0.4738200667960142,
MARS,27.147783177397805,0.06098803167126088,0.33896755581909244,0.1799229177668269,0.8572130830245726,
DDIT3,101.23447001166707,0.036216235846827614,0.2719436156829466,0.13317553256720455,0.894054560647944,
MBD6,28.0563299121033,-0.15443720300128636,0.3779217944220675,-0.408648575659569,0.6827975772730299,
KIF5A,81.34795515954322,-0.3177731675031597,0.36059677602244705,-0.8812423976951431,0.3781866359653796,
PIP4K2C,25.82459092056611,0.11937229869983737,0.3265230124965858,0.36558617350464867,0.7146738938916243,
DTX3,54.04114686508222,-0.12911877744773825,0.23717486888611825,-0.5444032837633226,0.586163986601001,
ARHGEF25,57.31596861569759,-0.15552153970776345,0.29470032521706396,-0.5277277505317062,0.5976883095444286,
SLC26A10,1.1770817639844542,-0.17689393747677362,1.3649787935587898,-0.12959464155159037,0.8968871429171561,
B4GALNT1,15.517827428219082,0.12729160417048108,0.4372708252072102,0.2911047269393314,0.7709712248382818,
AGAP2,10.904543574453845,-0.1192737289545802,0.4032642714189787,-0.2957706333241176,0.7674052513229419,
TSPAN31,47.94891604067066,0.003904470813753028,0.23884015671275188,0.016347631267253162,0.9869570583523425,
CDK4,53.79260766329225,-0.018783970394443576,0.28745570267753917,-0.06534561749681124,0.9478988224222145,
MARCH9,19.060458745250955,0.061921950166604824,0.3588990360386117,0.17253306347677966,0.8630184701886432,
METTL1,13.100113192377906,-0.19812205110026004,0.434520748452994,-0.4559553296491035,0.6484221008472585,
EEF1AKMT3,9.727868788390797,0.3152447733852227,0.5012012072606477,0.6289784797371427,0.5293631451501528,
TSFM,63.25676871290429,0.19457015430418126,0.2499368503506687,0.7784772594805193,0.43628770770830694,
AVIL,4.209009801069241,0.1814340889318406,0.6882506509953232,0.2636162983201791,0.7920755984136891,
ATP23,9.545561112545,0.1516738385838629,0.4978859206593882,0.3046357253544943,0.7606436076036482,
LRIG3,14.3200024694164,0.34678544973861003,0.39011176633792083,0.8889387084987822,0.3740360207547426,
SLC16A7,14.446643255864672,0.6681257777445839,0.40145899324882617,1.6642441419427276,0.09606365003019608,
TAFA2,7.612202924159694,-1.2786767377303339,0.6832125247033561,-1.8715651301701797,0.06126679135696926,
USP15,75.06799359886686,0.39698620915095295,0.2168053382979905,1.8310721141253028,0.06708978010252821,
MON2,97.54012338349163,0.15410041266268212,0.20565454629067578,0.7493168298106762,0.45366626638328644,
PPM1H,30.719193681954877,-0.27719218113316707,0.37285832764634363,-0.74342494341734,0.45722444743371327,
AVPR1A,1.163500064893786,3.2692263432379853,1.9786093081614928,1.652284930507945,0.09847647983558382,
RXYLT1,36.53587865056603,0.15136006673931202,0.28831107715177356,0.5249887317358694,0.5995910242806208,
SRGAP1,73.65574711078233,0.10774228842768714,0.23128695970928329,0.46583814566594706,0.6413313585320597,
C12orf66,14.817246834312392,0.4736827402449194,0.39147240639298037,1.2100028827304166,0.2262777867276764,
C12orf56,0.6521208257549651,-0.03632019521452307,1.6968475460026262,-0.021404512915780157,0.9829229736052545,
XPOT,78.82752656092495,0.6121289640685679,0.2816321811244365,2.17350503633711,0.0297423271765462,
TBK1,56.18268909050864,0.26603710970394967,0.2561544690759626,1.0385807855066402,0.2989997458326902,
RASSF3,59.53427499556757,0.37909912855681765,0.34308463096253666,1.1049726345748596,0.26917144699695295,
TBC1D30,6.55668749586523,0.5228578881401468,0.6006314564055542,0.870513661187779,0.38401975681516176,
WIF1,2.4851093546120646,-0.11113137726823788,1.0585134230042699,-0.10498816061569168,0.916385203258022,
LEMD3,26.74042005119951,-0.06938887474095089,0.29564641899895966,-0.23470223307928872,0.8144398543993201,
MSRB3,62.724577059745535,-0.04917304797466,0.24695228637116645,-0.19911963034330232,0.8421691658964837,
HMGA2,1.358437842812647,1.6398450861450515,1.3619024236132777,1.2040841235852722,0.2285570656439576,
LLPH,15.346327118032422,0.019174486868375033,0.40826455771479475,0.046965837484648706,0.9625404552060093,
TMBIM4,61.765752508800006,0.2965817382939662,0.2851152356122736,1.0402170815497418,0.298239057259049,
IRAK3,26.731769623723114,1.0291239272111632,0.4260408175586959,2.4155524184472776,0.015711360864545137,
HELB,16.250008826039583,0.42750124590776034,0.4080873474106177,1.0475728998223715,0.2948354287346274,
