Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Regulation Of TP53 Expression And Degradation R-HSA-6806003,0.3932761577145181,1.1299796726420717,0.25471698113207547,0.5131986799531797,1.0,13/36,13.61%,UBC;MAPKAP1;CDK2;TP53;CCNA2;SGK1;PRR5;CHEK2;CDK1;MTOR;CDKN2A;PPP2R5C;PPP2CA
prerank,Glutathione Conjugation R-HSA-156590,0.41515494738576175,1.1297873305483854,0.2965931863727455,0.5128382760704024,1.0,8/31,10.60%,GSTO1;GGT5;CHAC2;CHAC1;GGCT;MGST1;GCLM;MGST2
prerank,Switching Of Origins To A Post-Replicative State R-HSA-69052,0.3467725606115179,1.129679055727789,0.2328519855595668,0.5122604619969027,1.0,27/85,21.62%,PSMB8;PSMB6;UBC;CDK2;PSME2;CCNA2;PSME1;PSMA4;CDC26;PSMA1;PSME3;ANAPC16;MCM5;GMNN;ANAPC1;PSMA3;PSMB2;PSME4;SLC25A15;MCM8;PSMB9;PSMA7;PSMA2;PSMD12;PSMD2;PSMC1;PSMB3
prerank,Transcriptional Regulation By MECP2 R-HSA-8986944,0.364979392090779,1.128791481921662,0.275,0.5133348790929104,1.0,11/60,7.80%,CAMK2D;PPARG;GAD1;GAD2;IRAK1;GPRIN1;SGK1;SLC2A3;RNMT;OPRM1;FKBP5
prerank,Butyrate Response Factor 1 Binds And Destabilizes mRNA R-HSA-450385,0.4692102869705713,1.1287224131808697,0.30988593155893535,0.5126993338811127,1.0,11/17,32.49%,MAPKAPK2;EXOSC4;DCP2;EXOSC7;YWHAB;EXOSC8;AKT1;XRN1;DCP1A;EXOSC5;EXOSC2
prerank,Regulation Of TP53 Degradation R-HSA-6804757,0.3948621198858424,1.1285591209169392,0.2656546489563567,0.5122207935532985,1.0,13/35,13.61%,UBC;MAPKAP1;CDK2;TP53;CCNA2;SGK1;PRR5;CHEK2;CDK1;MTOR;CDKN2A;PPP2R5C;PPP2CA
prerank,CaM Pathway R-HSA-111997,0.4033412309181533,1.1273555966351274,0.2755632582322357,0.5137833578422261,1.0,10/33,14.50%,CAMK2D;PDE1B;KPNA2;GRK2;PRKCG;PRKAR2A;ADCY2;PRKAR2B;PRKCD;NBEA
prerank,Diseases Of Programmed Cell Death R-HSA-9645723,0.39082714333069846,1.126983967841299,0.2556390977443609,0.5137741806855823,1.0,19/42,23.75%,FADD;LMNB1;TP53;CAPN1;CDC25B;BCL2L11;RIPK1;CDKN2A;CAPNS1;POLA2;EED;PRDX1;DNMT1;CAPN2;PRDX2;LMNA;CDC25C;TANK;C1QBP
prerank,"Gamma Carboxylation, Hypusine Formation And Arylsulfatase Activation R-HSA-163841",0.39059115413735557,1.1269822439147195,0.2577696526508227,0.5130099731954878,1.0,5/40,8.48%,TPST1;ARSB;FURIN;DPH3;ARSJ
prerank,rRNA Processing In Mitochondrion R-HSA-8868766,0.5211492005160657,1.1266751827584252,0.3213572854291417,0.5128346464601978,1.0,3/10,19.56%,MRM1;TRMT10C;NSUN4
prerank,Leukotriene Receptors R-HSA-391906,-0.6379957349430733,-1.126458224913228,0.3551587301587302,0.7563333389386959,1.0,1/5,2.42%,CYSLTR1
prerank,GPCR Ligand Binding R-HSA-500792,-0.27485853281401423,-1.1264449853184244,0.0962566844919786,0.7531545068384541,1.0,91/429,18.91%,GPR37;GRM3;TAS2R14;SHH;UTS2;GNG7;WNT16;CCL28;ADRA1A;CHGA;ADCYAP1;HCAR1;NPB;GPR37L1;KEL;EDN3;CALCA;WNT9A;CYSLTR1;VIPR1;P2RY1;ADRA1D;ADRA2A;FFAR1;PTGDR;OXER1;QRFPR;P2RY14;FZD6;TSHR;LHCGR;WNT6;CX3CR1;CALCB;ADORA1;LPAR3;PTGDR2;POMC;GHSR;PROK2;WNT11;PRLHR;NPW;CXCL11;S1PR5;NMBR;WNT10A;HTR7;VIPR2;WNT3A;LPAR4;CCL4;RHO;GNRH2;GNG3;PLPPR1;PTCH1;PTGFR;OPRD1;ADCYAP1R1;HTR4;HCAR3;CX3CL1;KNG1;RXFP1;PRLH;CRHBP;CXCR5;OPN4;HTR2A;ADRA1B;DRD4;GNRHR;GPR31;WNT4;NTSR2;CCL5;CHRM5;NPBWR1;TAS1R3;UTS2B;HTR1F;GPR18;UBD;CXCL10;EDNRB;CRH;GNB5;TAC3;LHB;TRH
