,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CD37,41.36825742786542,1.3846483033499513,0.2789644126114651,4.963530259605034,6.922325039029133e-07,0.000257834342328837
TYROBP,124.42511900869123,1.2606273639868857,0.2537484358290606,4.968020235742915,6.763990575466904e-07,0.000257834342328837
SOD2,671.6526797076327,1.5563723036472252,0.31389192028489277,4.958306356642247,7.111036791418167e-07,0.000257834342328837
PLA2R1,17.810539833032596,-1.9276384083529936,0.391054142352415,-4.929338931834715,8.250832653448073e-07,0.0002834161016459413
LRIG1,148.63902350866542,0.608248515640176,0.12327380443305397,4.934126260137418,8.051034852421185e-07,0.0002834161016459413
ITM2A,180.93232551422793,-0.6986043272191219,0.14219289241037864,-4.913074875802519,8.965901632185908e-07,0.000300081830781853
GABRE,10.114538757663736,-2.5727205657258114,0.5279682338892765,-4.8728699959349315,1.0998860460856298e-06,0.00035892031398889314
CACNB2,11.31081164792292,-2.070501745305094,0.42587143654476384,-4.861799988521797,1.1632312702606008e-06,0.0003703331163588201
OMD,42.72547970069722,-2.1885370477475554,0.4516128689103229,-4.8460466882358375,1.2594588945984152e-06,0.0003914218321712646
BMP6,14.204564575751403,-2.100554055781077,0.43571127124774023,-4.820977088257896,1.4285676615845532e-06,0.00041915407337507206
ABCG2,46.02491738280054,-1.5709866827195338,0.32569147961533923,-4.823542465940347,1.4103072330891275e-06,0.00041915407337507206
AHNAK2,49.012802378186656,-1.7115587698589918,0.3551915932819823,-4.818691664529926,1.4450266836649232e-06,0.00041915407337507206
PDE1A,25.638864361072567,-1.6462740774438303,0.3419580192056856,-4.814257847404383,1.477479386030461e-06,0.0004192508353446871
MAFB,32.109738170162984,1.2839205493814565,0.2673429216025828,4.802523072932007,1.5667875874461208e-06,0.00043513358253051524
HNRNPF,151.20326611525323,0.7940393534818849,0.1662027050054674,4.777535681237945,1.7745656831556485e-06,0.0004809313788664268
CHST6,33.819070469787256,1.1318566124278413,0.2370841272149371,4.77407165854556,1.8053809518466951e-06,0.0004809313788664268
PDE4D,72.77015535512923,-0.9308011166561576,0.1967543768208342,-4.730777183695137,2.2366190643297648e-06,0.0005724429146411063
STMN2,295.32535950038016,-2.663488109454938,0.5628622315885466,-4.732042691757568,2.2227164861299914e-06,0.0005724429146411063
FHL5,44.056965963694275,-1.602234884344834,0.3398507484043662,-4.714525102173497,2.422751367783294e-06,0.0006081571846860642
EPHA7,36.03809342061404,-1.8473149000363116,0.3931951957647008,-4.69821330457404,2.6244726098153214e-06,0.0006463630372814979
CHI3L2,94.01443754187274,2.8290425332714397,0.6037987547936826,4.685406372257459,2.7940500397569537e-06,0.0006753839846101392
SLC9A3R1,73.70443018365484,0.8780525663916031,0.18805256228167055,4.669186932302632,3.023941334222132e-06,0.0007176637497382089
LEF1,17.12506438832065,-1.7223902238334576,0.37138028259547845,-4.637807402687424,3.521246707025768e-06,0.000820764879764417
HDGF,105.04368242448173,0.8213389584154644,0.17759896629602984,4.624683214914777,3.7517133929553438e-06,0.0008591423669867737
MARCH3,30.213147619335956,1.204118752838944,0.26124210298609657,4.6092063226999365,4.042090529711329e-06,0.0009096794428331375
ANAPC11,160.2790579657065,0.5245366934341641,0.11459253869012835,4.577407040894458,4.707748777242398e-06,0.0010415295727007631
IGFLR1,27.107851788415697,0.9628503961826147,0.2113667603667362,4.555353900073983,5.229745430541148e-06,0.0011377311184142269
